,value,term,classify,congoness
8480,-0.022690202179821244,ant,Neither Congo and Belgrade,-0.0166652841432115
8482,-0.022690202179821244,fail,Neither Congo and Belgrade,-0.03316030229832645
8484,-0.022690202179821244,hesitate,Neither Congo and Belgrade,-0.02053677438935865
8486,-0.022690202179821244,incendiary,Neither Congo and Belgrade,-0.0
8488,-0.022690202179821244,ink,Neither Congo and Belgrade,-0.0
8490,-0.022690202179821244,map,Congo Only,0.04904090668006986
8492,-0.022690202179821244,messages,Neither Congo and Belgrade,-0.0
8494,-0.022690202179821244,occur,Congo Only,0.021337044765100684
8496,-0.022690202179821244,premises,Neither Congo and Belgrade,-0.0
8498,-0.022690202179821244,submarines,Congo Only,0.027903280632982214
8500,-0.022690202179821244,tallations,Congo Only,0.021069818934035024
8502,-0.022690202179821244,vements,Congo Only,0.022197926027704262
8504,-0.022695696551591208,equality,Neither Congo and Belgrade,-0.05189309948792635
8506,-0.02269968582516088,sub,Neither Congo and Belgrade,-0.016573755408636644
8508,-0.022700491558002536,markets,Neither Congo and Belgrade,-0.03283922506034078
8510,-0.02271663167062172,share,Neither Congo and Belgrade,-0.021195108090724956
8512,-0.022756216345849404,contributed,Neither Congo and Belgrade,-0.016914766331179446
8514,-0.02275693426224713,acquaintance,Neither Congo and Belgrade,-0.0
8516,-0.02275693426224713,airports,Congo Only,0.08141999238290397
8518,-0.02275693426224713,beings,Neither Congo and Belgrade,-0.036842683704029176
8520,-0.02275693426224713,broken,Congo Only,0.015995802389456942
8522,-0.02275693426224713,bull,Congo Only,0.028669788806415106
8524,-0.02275693426224713,contradiction,Neither Congo and Belgrade,-0.0
8526,-0.02275693426224713,embargo,Neither Congo and Belgrade,-0.0
8528,-0.02275693426224713,flagrant,Neither Congo and Belgrade,-0.0
8530,-0.02275693426224713,flouting,Congo Only,0.028458929394343694
8532,-0.02275693426224713,kinds,Neither Congo and Belgrade,-0.155701428395546
8534,-0.02275693426224713,races,Congo Only,0.021069818934035024
8536,-0.02275693426224713,sanctions,Congo Only,0.021069818934035024
8538,-0.02275693426224713,tremendous,Neither Congo and Belgrade,-0.0
8540,-0.02275693426224713,violating,Neither Congo and Belgrade,-0.0
8542,-0.02285790159293396,aly,Congo Only,0.025852232256833863
8544,-0.022902506298541275,capitals,Congo Only,0.1115332246559098
8546,-0.02297078503111263,supplies,Neither Congo and Belgrade,-0.05684568245600561
8548,-0.02299497865662988,established,Congo Only,0.012346828711843555
8550,-0.023065725867739816,cess,Neither Congo and Belgrade,-0.016375593298628848
8552,-0.023065725867739816,descended,Congo Only,0.020037766711345224
8554,-0.023065725867739816,graphs,Neither Congo and Belgrade,-0.015904882698568778
8556,-0.023065725867739816,hakim,Neither Congo and Belgrade,-0.01822621322519673
8558,-0.023065725867739816,mation,Neither Congo and Belgrade,-0.0383423168358697
8560,-0.023065725867739816,munication,Neither Congo and Belgrade,-0.02669207500599402
8562,-0.023065725867739816,pressing,Neither Congo and Belgrade,-0.0
8564,-0.023065725867739816,relative,Neither Congo and Belgrade,-0.056801462626359524
8566,-0.023065725867739816,tialities,Congo Only,0.00010453700310503456
8568,-0.023065725867739816,upholding,Congo Only,0.046079163011938325
8570,-0.023213849020490267,appointed,Congo Only,0.02807541645951591
8572,-0.023241508951141042,amman,Neither Congo and Belgrade,-0.06364379521762742
8574,-0.023241508951141042,che,Congo Only,0.036586377268163765
8576,-0.023241508951141042,clean,Neither Congo and Belgrade,-0.0
8578,-0.023241508951141042,karim,Neither Congo and Belgrade,-0.042748537532414636
8580,-0.023241508951141042,lief,Neither Congo and Belgrade,-0.023454333050501416
8582,-0.023241508951141042,reinstatement,Neither Congo and Belgrade,-0.0
8584,-0.023241508951141042,release,Congo Only,0.038472402414562915
8586,-0.023241508951141042,tendered,Neither Congo and Belgrade,-0.017044395485515958
8588,-0.02331676067239033,dan,Neither Congo and Belgrade,-0.04216945835487036
8590,-0.023327573151897183,manufacture,Neither Congo and Belgrade,-0.0
8592,-0.023345950839503117,dr,Neither Congo and Belgrade,-0.06520299600377459
8594,-0.023466760098892456,apartheid,Neither Congo and Belgrade,-0.0
8596,-0.023473472404213682,spiritual,Congo Only,0.0036997998763775796
8598,-0.023510113154083082,valuable,Neither Congo and Belgrade,-0.02235160186182049
8600,-0.0236072042776848,bodies,Congo Only,0.01994125161895011
8602,-0.02363975371777729,villages,Neither Congo and Belgrade,-0.04602597302069655
8604,-0.02364399885145193,existing,Neither Congo and Belgrade,-0.06972245221768647
8606,-0.023697715725207315,purity,Congo Only,0.01827762463256782
8608,-0.023766506353844863,strike,Congo Only,0.05894841985382475
8610,-0.023825680630451436,machine,Neither Congo and Belgrade,-0.02108593027292416
8612,-0.023834263181311058,period,Neither Congo and Belgrade,-0.05732211209865259
8614,-0.02384537100619156,keep,Congo Only,0.02375483237397432
8616,-0.02385912923319526,wisdom,Neither Congo and Belgrade,-0.0166652841432115
8618,-0.023951868014338316,hungary,Neither Congo and Belgrade,-0.06371256450925138
8620,-0.02396525101397093,peak,Neither Congo and Belgrade,-0.0
8622,-0.02399092293495012,meant,Neither Congo and Belgrade,-0.009726894647478952
8624,-0.02400425673825539,activity,Neither Congo and Belgrade,-0.07742875825796308
8626,-0.02400425673825539,wider,Neither Congo and Belgrade,-0.0
8628,-0.024044332653703145,involved,Neither Congo and Belgrade,-0.04358307373493467
8630,-0.024058255879048245,provided,Neither Congo and Belgrade,-0.11307277039472298
8632,-0.024064445746714142,car,Congo Only,0.0004285155411588244
8634,-0.024064445746714142,conspiring,Congo Only,0.03295301208186012
8636,-0.024064445746714142,evacuate,Neither Congo and Belgrade,-0.0
8638,-0.024064445746714142,expanding,Neither Congo and Belgrade,-0.009918743882150765
8640,-0.024064445746714142,panic,Neither Congo and Belgrade,-0.0
8642,-0.024064445746714142,piracies,Neither Congo and Belgrade,-0.0
8644,-0.024064445746714142,reaches,Congo Only,0.007876523049693766
8646,-0.024064445746714142,rialist,Neither Congo and Belgrade,-0.022986426408264333
8648,-0.024064445746714142,seeks,Congo Only,0.03604569460022093
8650,-0.024064445746714142,shoulders,Neither Congo and Belgrade,-0.0
8652,-0.024064445746714142,suppress,Congo Only,0.00013325196259454121
8654,-0.024120744135361583,gerians,Neither Congo and Belgrade,-0.0234881410113977
8656,-0.024120744135361583,oran,Congo Only,0.026820675669717308
8658,-0.024120744135361583,river,Congo Only,0.052034209541788334
8660,-0.024130019743674708,des,Neither Congo and Belgrade,-0.0
8662,-0.02413461948708731,coffee,Neither Congo and Belgrade,-0.01977024434025532
8664,-0.02417074884657877,good,Congo Only,0.02654892696119613
8666,-0.02421202135462301,fast,Congo Only,0.0205663213489806
8668,-0.02424209593547469,ex,Congo Only,0.023336816806809872
8670,-0.024243561974315424,colonialists,Congo Only,0.07690247155617183
8672,-0.024243561974315424,dollar,Neither Congo and Belgrade,-0.01977024434025532
8674,-0.024247571166892832,ers,Congo Only,0.01316979399876382
8676,-0.02430527328253616,foundation,Neither Congo and Belgrade,-0.0033300356346098107
8678,-0.024390494296760774,double,Neither Congo and Belgrade,-0.02329655914036249
8680,-0.02443978028233277,congress,Neither Congo and Belgrade,-0.3475994299840227
8682,-0.024478918159777336,industrialisation,Neither Congo and Belgrade,-0.03721849342328526
8684,-0.0244843743183728,openly,Neither Congo and Belgrade,-0.033025563714651485
8686,-0.02452017627377875,tools,Neither Congo and Belgrade,-0.0
8688,-0.02462551006271741,provisions,Neither Congo and Belgrade,-0.034276686113988694
8690,-0.024710370689968453,origin,Congo Only,0.040907453733995326
8692,-0.024770334178943008,organisations,Neither Congo and Belgrade,-0.014450958919019716
8694,-0.024785562672974056,anti,Neither Congo and Belgrade,-0.015080914163721213
8696,-0.02479663971766441,posts,Congo Only,0.02570670606787313
8698,-0.02480211802036381,tracted,Neither Congo and Belgrade,-0.019114227437198268
8700,-0.024914191801969285,despite,Congo Only,0.0921878259458518
8702,-0.024918874761123654,released,Neither Congo and Belgrade,-0.005200100049314739
8704,-0.02496018817455872,condition,Congo Only,0.0205663213489806
8706,-0.02496421332665447,rael,Neither Congo and Belgrade,-0.05029159969623398
8708,-0.0249963953701368,ancient,Congo Only,0.006413084666257445
8710,-0.025007673305627642,follows,Congo Only,0.05641700655128885
8712,-0.0250438128009894,already,Congo Only,0.014951183658357757
8714,-0.0250500765629778,treasury,Neither Congo and Belgrade,-0.050386355973855226
8716,-0.025086469430960483,idea,Congo Only,0.006218748146325421
8718,-0.02525495527273217,cheap,Neither Congo and Belgrade,-0.0
8720,-0.02525495527273217,necessity,Neither Congo and Belgrade,-0.04838957599264652
8722,-0.025260461420399016,pt,Neither Congo and Belgrade,-0.04091703422863293
8724,-0.025265751030744462,sense,Congo Only,0.03966313678120674
8726,-0.025269123882710583,operate,Neither Congo and Belgrade,-0.014780762572930876
8728,-0.025269123882710583,producers,Congo Only,0.03233577864170733
8730,-0.025269123882710583,tended,Congo Only,0.013985874177510876
8732,-0.02527410033646045,steel,Neither Congo and Belgrade,-0.04050318816683884
8734,-0.02532903598481804,european,Congo Only,0.1870858278635599
8736,-0.02539887856167332,stood,Congo Only,0.04060958704964529
8738,-0.025453388291193868,biggest,Congo Only,0.03630360041286597
8740,-0.02550545573815037,element,Congo Only,0.031437471960441284
8742,-0.0256068215949272,dis,Congo Only,0.02275489818710596
8744,-0.02570232309319156,earlier,Congo Only,0.013129930794221315
8746,-0.025738945097497842,item,Neither Congo and Belgrade,-0.0
8748,-0.02573962662712861,shown,Congo Only,0.0983319199802977
8750,-0.02575923582649886,small,Congo Only,0.058317497159177875
8752,-0.02582947326477705,paying,Congo Only,0.026247856808815133
8754,-0.02585682570411351,recorded,Congo Only,0.026253859868255867
8756,-0.025878310879296755,suitable,Neither Congo and Belgrade,-0.015180877105485978
8758,-0.02590357805298813,never,Neither Congo and Belgrade,-0.07917473193271436
8760,-0.02597770981764067,rican,Congo Only,0.10160194400738416
8762,-0.026025242382618836,physical,Neither Congo and Belgrade,-0.0166652841432115
8764,-0.026181636765912324,cor,Neither Congo and Belgrade,-0.0
8766,-0.026181636765912324,deny,Congo Only,0.03472398443795058
8768,-0.026181636765912324,divert,Congo Only,0.0194086794064043
8770,-0.026181636765912324,intensified,Neither Congo and Belgrade,-0.020572306283232526
8772,-0.026181636765912324,killings,Congo Only,0.02050153002981775
8774,-0.026181636765912324,launching,Neither Congo and Belgrade,-0.0007607954031378116
8776,-0.026181636765912324,offering,Neither Congo and Belgrade,-0.0
8778,-0.026181636765912324,relief,Neither Congo and Belgrade,-0.0443004438278256
8780,-0.026181636765912324,resettlement,Neither Congo and Belgrade,-0.0
8782,-0.026181636765912324,residents,Neither Congo and Belgrade,-0.015227069185058097
8784,-0.026181636765912324,ruption,Neither Congo and Belgrade,-0.0
8786,-0.026181636765912324,solid,Neither Congo and Belgrade,-0.03278729679172338
8788,-0.026181636765912324,stronghold,Congo Only,0.01709477084875446
8790,-0.026181636765912324,thinking,Congo Only,0.04011791745111859
8792,-0.026181636765912324,triation,Neither Congo and Belgrade,-0.02133406795593758
8794,-0.026213179962294837,call,Congo Only,0.12115309842331215
8796,-0.02622824628523496,wanted,Congo Only,0.11454022623865165
8798,-0.02623193628624505,denounced,Neither Congo and Belgrade,-0.0
8800,-0.02637005156391593,petroleum,Neither Congo and Belgrade,-0.2474632024276596
8802,-0.026389430064319482,exported,Neither Congo and Belgrade,-0.029398568090098238
8804,-0.02639609750430677,plan,Neither Congo and Belgrade,-0.1162381065107898
8806,-0.02645415200597941,certain,Congo Only,0.06061816105801431
8808,-0.02648138026530935,shipped,Neither Congo and Belgrade,-0.023252159695120542
8810,-0.026482766843702932,oriental,Neither Congo and Belgrade,-0.060135665108845285
8812,-0.02656551993508311,ports,Congo Only,0.015002136533259
8814,-0.026570413420297975,kaissuny,Neither Congo and Belgrade,-0.08394367819392287
8816,-0.026570413420297975,processing,Neither Congo and Belgrade,-0.0
8818,-0.026570413420297975,sands,Neither Congo and Belgrade,-0.0
8820,-0.026570413420297975,subscribed,Neither Congo and Belgrade,-0.019028415420366398
8822,-0.026604458983985887,proposals,Congo Only,0.007785386441702709
8824,-0.0266151966553578,mill,Neither Congo and Belgrade,-0.0
8826,-0.026653657121845854,hang,Neither Congo and Belgrade,-0.0
8828,-0.02666540105623852,except,Neither Congo and Belgrade,-0.07428612373007079
8830,-0.0267001382104995,century,Congo Only,0.051090191801344345
8832,-0.02673713417924896,cement,Neither Congo and Belgrade,-0.3039764804793141
8834,-0.02673713417924896,converted,Neither Congo and Belgrade,-0.01724025238638529
8836,-0.02673713417924896,decree,Neither Congo and Belgrade,-0.0
8838,-0.02673713417924896,processed,Neither Congo and Belgrade,-0.0
8840,-0.02673713417924896,sheikh,Neither Congo and Belgrade,-0.03363680008953922
8842,-0.026746199038555216,sinai,Neither Congo and Belgrade,-0.046139941987443214
8844,-0.02676557753895877,learned,Congo Only,0.05544253750207708
8846,-0.02676557753895877,travel,Congo Only,0.050206460861634536
8848,-0.026804098822702804,related,Neither Congo and Belgrade,-0.0
8850,-0.026893643090183304,belong,Congo Only,0.04421286824100661
8852,-0.02689938859185037,difference,Congo Only,0.015660344342502533
8854,-0.026984799514334502,live,Congo Only,0.029375002208114606
8856,-0.027006854818389527,charges,Neither Congo and Belgrade,-0.011749583348375885
8858,-0.027024185717414703,les,Neither Congo and Belgrade,-0.0
8860,-0.02704252576630472,teach,Neither Congo and Belgrade,-0.0
8862,-0.027063500368338867,providing,Neither Congo and Belgrade,-0.0312821308778113
8864,-0.02706767935298121,laid,Congo Only,0.015201265977345025
8866,-0.02708941220802509,matters,Neither Congo and Belgrade,-0.04740085125235596
8868,-0.02708941220802509,ver,Congo Only,0.021082354621566272
8870,-0.027135060432559144,line,Neither Congo and Belgrade,-0.009236599022456618
8872,-0.027204031990553018,youth,Neither Congo and Belgrade,-0.0013274665347687007
8874,-0.02721944154953421,hearts,Neither Congo and Belgrade,-0.015227069185058097
8876,-0.027272041969167098,duced,Neither Congo and Belgrade,-0.0
8878,-0.027290339400441455,tribes,Congo Only,0.08427440021717073
8880,-0.02731271869806224,around,Congo Only,0.15488497545399732
8882,-0.02731731587513297,applications,Neither Congo and Belgrade,-0.0
8884,-0.02731731587513297,intrigues,Neither Congo and Belgrade,-0.03336898501491105
8886,-0.02731731587513297,narrow,Neither Congo and Belgrade,-0.0166652841432115
8888,-0.027326754388058372,resorted,Congo Only,0.011054554673930262
8890,-0.027370116228418492,advancement,Congo Only,0.04145302914890727
8892,-0.027373849236201564,offered,Congo Only,0.059327891638626014
8894,-0.0274078573386537,calling,Neither Congo and Belgrade,-0.07372789821952692
8896,-0.0274679915936665,faith,Congo Only,0.018366091723848645
8898,-0.02748302848734795,attack,Neither Congo and Belgrade,-0.010912414767740184
8900,-0.02748470197163169,billion,Congo Only,0.06526360417720815
8902,-0.02748470197163169,gion,Neither Congo and Belgrade,-0.0
8904,-0.02749633176877669,bed,Neither Congo and Belgrade,-0.0
8906,-0.027507961565921685,bad,Neither Congo and Belgrade,-0.02550398978268877
8908,-0.027576810132044702,organised,Neither Congo and Belgrade,-0.06807722062178465
8910,-0.0275979201590898,dropped,Neither Congo and Belgrade,-0.0
8912,-0.027633505443407997,gramme,Neither Congo and Belgrade,-0.0
8914,-0.027642902162835672,numbers,Neither Congo and Belgrade,-0.0
8916,-0.02770690216146768,memories,Congo Only,0.0223864746938971
8918,-0.027747667988531927,gained,Neither Congo and Belgrade,-0.011379861612226018
8920,-0.02786509612603746,officially,Congo Only,0.004914782940909337
8922,-0.02786710855205264,wells,Neither Congo and Belgrade,-0.1282456125972439
8924,-0.027897812129241303,weeks,Congo Only,0.00249967288115394
8926,-0.027935117079505745,teacher,Neither Congo and Belgrade,-0.0
8928,-0.02794688812980513,afraid,Congo Only,0.0197687170742423
8930,-0.027947469308188144,tation,Neither Congo and Belgrade,-0.015819541629486174
8932,-0.028012069814506883,principle,Congo Only,0.006607340395438682
8934,-0.028048713498435726,gate,Congo Only,0.02174063281295599
8936,-0.028063141570663464,agree,Congo Only,0.12325259414622752
8938,-0.02808328355367806,history,Congo Only,0.15096153336350707
8940,-0.02813055155431777,obtained,Congo Only,0.03960198322781281
8942,-0.0282224152240243,arts,Congo Only,0.05730429904001661
8944,-0.028222993756888925,service,Neither Congo and Belgrade,-0.02095903746797287
8946,-0.028227061025641292,friends,Congo Only,0.032384359704015764
8948,-0.028290618435560005,using,Congo Only,0.0068077970016256276
8950,-0.028323809325002162,thus,Neither Congo and Belgrade,-0.02332215533633793
8952,-0.028364677853362805,persons,Neither Congo and Belgrade,-0.014788017419118813
8954,-0.028365666406369568,exchange,Neither Congo and Belgrade,-0.003282216509673018
8956,-0.028394995174738414,expand,Congo Only,0.022891700479155487
8958,-0.02839850066348,appeal,Congo Only,0.016284853933498655
8960,-0.028462566944462774,edged,Neither Congo and Belgrade,-0.0
8962,-0.028462566944462774,shareholders,Neither Congo and Belgrade,-0.04776559376675145
8964,-0.028462566944462774,soda,Neither Congo and Belgrade,-0.011894473834548716
8966,-0.028482571021553788,latest,Neither Congo and Belgrade,-0.027153842270734228
8968,-0.028582105570634918,file,Neither Congo and Belgrade,-0.015904882698568778
8970,-0.028604424796971162,fate,Congo Only,0.06502329563780734
8972,-0.028606020332166113,highly,Congo Only,0.06337727183205663
8974,-0.028617546078739124,differ,Neither Congo and Belgrade,-0.021479819769320826
8976,-0.02861924710240708,colour,Congo Only,0.05771719243484564
8978,-0.028648862459017987,turn,Congo Only,0.06368260159280875
8980,-0.028653727879739768,coast,Congo Only,0.07141045617577703
8982,-0.0286933750268177,medicine,Neither Congo and Belgrade,-0.015904882698568778
8984,-0.02871898712725429,cotton,Neither Congo and Belgrade,-0.11350002362331855
8986,-0.028787666427173845,lessons,Neither Congo and Belgrade,-0.0
8988,-0.028837177336217545,kept,Neither Congo and Belgrade,-0.07879917281578942
8990,-0.028876611821213958,shed,Congo Only,0.014454939376502975
8992,-0.02892168397784436,nigeria,Congo Only,0.04628178700004944
8994,-0.02892168397784436,propaganda,Neither Congo and Belgrade,-0.017484828895624718
8996,-0.028996055005627682,guard,Congo Only,0.015189907495859262
8998,-0.029020479802535942,import,Neither Congo and Belgrade,-0.049769160917038736
9000,-0.02905270430108581,tribal,Congo Only,0.019363581243124
9002,-0.029063225778965293,leadership,Congo Only,0.06379980044952863
9004,-0.029090237230759614,birth,Congo Only,0.02626277024137753
9006,-0.029112061518151062,packing,Neither Congo and Belgrade,-0.0
9008,-0.029141125803759382,stopped,Neither Congo and Belgrade,-0.024979692030247497
9010,-0.02918125880778571,obstacle,Neither Congo and Belgrade,-0.0
9012,-0.029216855823679742,establishment,Neither Congo and Belgrade,-0.02624789070052351
9014,-0.02922628492342406,settlement,Neither Congo and Belgrade,-0.12292250595186095
9016,-0.02925911603415135,methods,Congo Only,0.016453335033938418
9018,-0.029320413472704407,programme,Neither Congo and Belgrade,-0.035316532993757595
9020,-0.029321671865674886,feddans,Neither Congo and Belgrade,-0.08129396175629099
9022,-0.029360567629674414,amounts,Neither Congo and Belgrade,-0.02028315673244369
9024,-0.029411075345764724,administered,Congo Only,0.021069818934035024
9026,-0.029411075345764724,fertile,Neither Congo and Belgrade,-0.058361551783771434
9028,-0.029411075345764724,popula,Neither Congo and Belgrade,-0.0
9030,-0.02944235533614384,imported,Neither Congo and Belgrade,-0.05647563099138265
9032,-0.02944306870570252,accepted,Neither Congo and Belgrade,-0.054681676732670666
9034,-0.029443118921943574,killed,Neither Congo and Belgrade,-0.005211754504107821
9036,-0.02945325989685641,needs,Congo Only,0.02182413345383445
9038,-0.0294991020024888,fell,Congo Only,0.029021144175665082
9040,-0.0295309763473622,drainage,Neither Congo and Belgrade,-0.012668921325956244
9042,-0.0295309763473622,utilities,Neither Congo and Belgrade,-0.019558454261244237
9044,-0.02962803876671065,tax,Neither Congo and Belgrade,-0.10398131452432707
9046,-0.02965132574885632,negev,Neither Congo and Belgrade,-0.0
9048,-0.02966524983433655,ad,Congo Only,0.01985708688071556
9050,-0.029743992832698758,study,Neither Congo and Belgrade,-0.05606300604162583
9052,-0.02983301342621817,inspect,Neither Congo and Belgrade,-0.0
9054,-0.02983301342621817,kom,Neither Congo and Belgrade,-0.017674731544576903
9056,-0.02983301342621817,owing,Neither Congo and Belgrade,-0.03960216187064079
9058,-0.02983301342621817,qattara,Neither Congo and Belgrade,-0.019641461518697736
9060,-0.029846272146621163,together,Congo Only,0.03236419977675326
9062,-0.029850517102508918,granted,Congo Only,0.02726996271674579
9064,-0.02985826033591572,communal,Neither Congo and Belgrade,-0.02823902550838424
9066,-0.030019685213358013,frontiers,Neither Congo and Belgrade,-0.10649838635505753
9068,-0.030045674855406924,expenditure,Neither Congo and Belgrade,-0.044231667819119296
9070,-0.030045674855406924,shape,Congo Only,0.0617037225317121
9072,-0.030066662158657338,joined,Neither Congo and Belgrade,-0.04975075966507581
9074,-0.030144184538831362,resident,Neither Congo and Belgrade,-0.021942072156309184
9076,-0.03018089844189157,social,Neither Congo and Belgrade,-0.03041808615752872
9078,-0.03019514121622055,fresh,Neither Congo and Belgrade,-0.0034108883251026513
9080,-0.030205327999604924,earth,Congo Only,0.04349138827663648
9082,-0.030205327999604924,mahfouz,Congo Only,0.06555888162591447
9084,-0.030205327999604924,sports,Congo Only,0.015995802389456942
9086,-0.030267650844196494,delegates,Neither Congo and Belgrade,-0.056451431948107214
9088,-0.030281559073245312,starve,Congo Only,0.021069818934035024
9090,-0.03035715910265185,mil,Neither Congo and Belgrade,-0.011020199403001156
9092,-0.030431615035710145,entire,Neither Congo and Belgrade,-0.008904073862028756
9094,-0.03051718096850472,meir,Congo Only,0.013297550383282192
9096,-0.03051718096850472,rebuilt,Congo Only,0.030530880905114282
9098,-0.03052395723127684,morning,Congo Only,0.028855475614283806
9100,-0.03052693942646125,medical,Congo Only,0.005229394757786585
9102,-0.030563600525032236,ernment,Neither Congo and Belgrade,-0.05716493703804736
9104,-0.03073347354877445,ground,Neither Congo and Belgrade,-0.0
9106,-0.03077397735555955,writers,Neither Congo and Belgrade,-0.0020405428930541877
9108,-0.03078809272703865,liberia,Congo Only,0.07658901961901926
9110,-0.03078809272703865,publication,Neither Congo and Belgrade,-0.022006030084438247
9112,-0.030827153023317483,execution,Congo Only,0.012343785363756831
9114,-0.030852479770890087,cruelty,Neither Congo and Belgrade,-0.01977024434025532
9116,-0.030860717630962032,district,Neither Congo and Belgrade,-0.06576542288882356
9118,-0.030883785462132163,memory,Congo Only,0.019573536276819785
9120,-0.03092196387160366,figure,Neither Congo and Belgrade,-0.06788098060069588
9122,-0.03110795280116113,mercy,Neither Congo and Belgrade,-0.066661136572846
9124,-0.03118267172506568,ised,Neither Congo and Belgrade,-0.0
9126,-0.031195889391845463,newly,Congo Only,0.03206560577196982
9128,-0.031222786951778325,alarmed,Neither Congo and Belgrade,-0.0
9130,-0.031255298944327936,seat,Congo Only,0.021069818934035024
9132,-0.031354993968956586,elements,Congo Only,0.06510303690535964
9134,-0.031559230411059715,assuming,Congo Only,0.021351887282127342
9136,-0.03156486242603662,buildings,Neither Congo and Belgrade,-0.01520195358899645
9138,-0.031581431482432955,asked,Neither Congo and Belgrade,-0.013008061829523495
9140,-0.03159967055970015,champion,Congo Only,0.010625248525726218
9142,-0.03159967055970015,honorary,Neither Congo and Belgrade,-0.0
9144,-0.03162096159580962,dustries,Neither Congo and Belgrade,-0.02173037922284291
9146,-0.03163780848084121,capacity,Neither Congo and Belgrade,-0.11980004395687148
9148,-0.031664672468526535,favourable,Neither Congo and Belgrade,-0.018748909722064038
9150,-0.031703234440709736,counts,Neither Congo and Belgrade,-0.0
9152,-0.031703234440709736,tyranny,Congo Only,0.03392047425130595
9154,-0.031712317858132735,without,Congo Only,0.04139610170332417
9156,-0.0317277766510985,many,Congo Only,0.17683010610722955
9158,-0.0317376819317782,colons,Neither Congo and Belgrade,-0.0023577152658448733
9160,-0.0317376819317782,franco,Neither Congo and Belgrade,-0.0
9162,-0.0317376819317782,patriots,Neither Congo and Belgrade,-0.016435090634495445
9164,-0.0317376819317782,thi,Congo Only,0.019954002578873132
9166,-0.03198422704433162,published,Neither Congo and Belgrade,-0.10995240026455423
9168,-0.03200870654310082,sincere,Congo Only,0.018818031860337286
9170,-0.03205153848652606,completion,Neither Congo and Belgrade,-0.0070422854426442204
9172,-0.032103989054608414,rate,Neither Congo and Belgrade,-0.06977263588324027
9174,-0.03211958108358812,pulled,Neither Congo and Belgrade,-0.02179935342592156
9176,-0.03215457440219797,tribute,Neither Congo and Belgrade,-0.02675724699031641
9178,-0.032219476339598034,stolen,Neither Congo and Belgrade,-0.016435090634495445
9180,-0.03229228356798873,accident,Neither Congo and Belgrade,-0.0
9182,-0.03229228356798873,persecuted,Congo Only,0.015303811720056182
9184,-0.03229228356798873,suppose,Neither Congo and Belgrade,-0.0
9186,-0.03244581829520444,achievements,Congo Only,0.04805527535406322
9188,-0.032456082128374884,land,Neither Congo and Belgrade,-0.07018156207618002
9190,-0.032466549938084316,six,Neither Congo and Belgrade,-0.0992172891937682
9192,-0.03249376579706194,annihilation,Neither Congo and Belgrade,-0.04436612344992442
9194,-0.03249376579706194,arabic,Neither Congo and Belgrade,-0.11940968431864595
9196,-0.03249376579706194,conquest,Congo Only,0.016059759199051823
9198,-0.03249376579706194,legation,Neither Congo and Belgrade,-0.0
9200,-0.03249376579706194,ships,Neither Congo and Belgrade,-0.1992710069885452
9202,-0.03249376579706194,welcoming,Congo Only,0.018818031860337286
9204,-0.03250109497420825,nobody,Congo Only,0.00866510036086555
9206,-0.032560805878664216,send,Neither Congo and Belgrade,-0.0330348642157986
9208,-0.03267598530315328,duction,Neither Congo and Belgrade,-0.002394507315961523
9210,-0.032719723975815976,accorded,Neither Congo and Belgrade,-0.06638651176209613
9212,-0.032719723975815976,treason,Congo Only,0.021082354621566272
9214,-0.032857164764360444,go,Congo Only,0.07072900105505221
9216,-0.032876814894267574,door,Congo Only,0.010922635738802495
9218,-0.03293694796052534,experts,Neither Congo and Belgrade,-0.07347848839126518
9220,-0.0329446813566896,resign,Neither Congo and Belgrade,-0.0
9222,-0.033022974770390436,dollars,Neither Congo and Belgrade,-0.1009715925205724
9224,-0.03302330083838567,twenty,Neither Congo and Belgrade,-0.023175518370288896
9226,-0.03303434338789901,life,Congo Only,0.14252527660311165
9228,-0.033055156580568935,win,Neither Congo and Belgrade,-0.01858509876370629
9230,-0.03316217799472065,bonds,Neither Congo and Belgrade,-0.06917304007639809
9232,-0.033202455045023414,giza,Neither Congo and Belgrade,-0.007600976794498225
9234,-0.033226154522649355,drafted,Congo Only,0.003366688878744765
9236,-0.03331740482702696,party,Neither Congo and Belgrade,-0.1235914675692575
9238,-0.033357106870044784,best,Congo Only,0.022351353956047832
9240,-0.03338102141811654,gone,Congo Only,0.0744773364911847
9242,-0.03346826030816467,treatment,Neither Congo and Belgrade,-0.0490230853854188
9244,-0.03365113919513468,scholars,Congo Only,0.039880917051302665
9246,-0.033672225975307224,lar,Congo Only,0.003172645760260906
9248,-0.033672764410552405,asking,Congo Only,0.04133355949732025
9250,-0.03371452592630022,supervision,Congo Only,0.017920305015741805
9252,-0.03392577274474415,passenger,Neither Congo and Belgrade,-0.07237759967501428
9254,-0.03398838994245136,set,Congo Only,0.043203904909504966
9256,-0.034042279763606124,proceed,Neither Congo and Belgrade,-0.01820738729834636
9258,-0.03405503466751971,committee,Congo Only,0.04401150279336976
9260,-0.03408427957156735,circles,Neither Congo and Belgrade,-0.03412831764847422
9262,-0.034154230391221736,places,Congo Only,0.005358887018111388
9264,-0.03427523230040523,foodstuffs,Congo Only,0.021069818934035024
9266,-0.03427523230040523,storage,Neither Congo and Belgrade,-0.039566908827453166
9268,-0.03430284873147355,body,Congo Only,0.04782461681368688
